title,lat,lon,url
Skoone bastioni parkuuriväljak,59.442846310853,24.746076488916,https://www.manguvaljakud.tallinn.ee/object/view/2238
Tamme 29 juures,59.453809578447,24.823267228305,https://www.manguvaljakud.tallinn.ee/object/view/2239
Mirta 16,59.442642737927,24.602287184656,https://www.manguvaljakud.tallinn.ee/object/view/2240
Mirta 35a,59.442282846098,24.605305988361,https://www.manguvaljakud.tallinn.ee/object/view/2241
Tuvi park,59.429137809424,24.739206797778,https://www.manguvaljakud.tallinn.ee/object/view/2242
Vabaduse pst 205,59.362735149651,24.631683105557,https://www.manguvaljakud.tallinn.ee/object/view/2244
Õismäe tee kogupereväljak plats 1,59.417151142749,24.64976033373,https://www.manguvaljakud.tallinn.ee/object/view/2246
Löwenruh peremänguväljak plats 2,59.41755883699,24.697014458089,https://www.manguvaljakud.tallinn.ee/object/view/2249
Löwenruh peremänguväljak plats 3,59.417520626828,24.697448975949,https://www.manguvaljakud.tallinn.ee/object/view/2250
Türnpu 17 vastas,59.430742532989,24.778692772491,https://www.manguvaljakud.tallinn.ee/object/view/2251
Uue-Maailma 2 ja Virmalise 5a vahel,59.425253296474,24.740820144181,https://www.manguvaljakud.tallinn.ee/object/view/2252
Tondimõisa park plats 2,59.403851758692,24.709654616672,https://www.manguvaljakud.tallinn.ee/object/view/2253
Tondimõisa park plats 3,59.40331659596,24.710030125934,https://www.manguvaljakud.tallinn.ee/object/view/2254
Karjamaa park plats 2,59.452859093247,24.70983025159,https://www.manguvaljakud.tallinn.ee/object/view/2255
Kivila 3h peremänguväljak plats 2,59.446358626616,24.867001295245,https://www.manguvaljakud.tallinn.ee/object/view/2256
Kivila 3h peremänguväljak plats 3,59.44645679754,24.867902517474,https://www.manguvaljakud.tallinn.ee/object/view/2258
Koorti peremänguväljak plats 2,59.442503645163,24.826792259524,https://www.manguvaljakud.tallinn.ee/object/view/2259
Koorti peremänguväljak plats 3,59.44238637171,24.826416750262,https://www.manguvaljakud.tallinn.ee/object/view/2260
Pinna 19 ja Kalevipoja 12 vaheline haljasala plats 2,59.438254783254,24.832527275671,https://www.manguvaljakud.tallinn.ee/object/view/2261
Paepargi peremänguväljak plats 2,59.433198059518,24.805779677524,https://www.manguvaljakud.tallinn.ee/object/view/2263
Vormsi 5 peremänguväljak plats 2,59.454162357077,24.873942035413,https://www.manguvaljakud.tallinn.ee/object/view/2264
Vormsi 5 peremänguväljak plats 3,59.453769761137,24.87462868092,https://www.manguvaljakud.tallinn.ee/object/view/2265
Kakumäe rand plats 2,59.44913877771,24.575814658692,https://www.manguvaljakud.tallinn.ee/object/view/2266
Männipark plats 2,59.40027147086,24.677266945508,https://www.manguvaljakud.tallinn.ee/object/view/2267
Paasiku 3 peremänguväljak plats 2,59.449256277095,24.84917110105,https://www.manguvaljakud.tallinn.ee/object/view/2270
Paasiku 3 peremänguväljak plats 3,59.449365346537,24.849857746558,https://www.manguvaljakud.tallinn.ee/object/view/2271
Mirta 43,59.441715798888,24.608552586647,https://www.manguvaljakud.tallinn.ee/object/view/2272
Möldre tee 15 juures,59.36106096557,24.614163269906,https://www.manguvaljakud.tallinn.ee/object/view/2273
Tondiloo haljasala plats treeningelementidega,59.448443488669,24.881275806885,https://www.manguvaljakud.tallinn.ee/object/view/2277
Tondiloo haljasala plats 1-4 aastastele,59.44712368882,24.882509623032,https://www.manguvaljakud.tallinn.ee/object/view/2278
Tondiloo haljasala plats 4-12 aastastele,59.448056280003,24.882906589966,https://www.manguvaljakud.tallinn.ee/object/view/2279
Tondiloo haljasala plats 12-16 aastastele,59.447985382161,24.880492601852,https://www.manguvaljakud.tallinn.ee/object/view/2280
